Rep Code,Route,Customer Code,Customer Name,SalesX,Sale,Lgsale,GP,GPX,Loggp,GppeX,Gpperc,Month
SHIR,South Coast,BER-03,BERRY CRAFTY (PTY) LTD,0,2.718281828459045,1.0,1.0,0,0.0,-,0.0,May
SHIR,Local,DUK-01,BERTOUA CAFE (PTY) LTD T/A DUKKAH,108590,108589.99999999991,11.595334601210945,22676.780000000013,22676.78,10.029096772453599,0.20882935813610828,0.20882935813610828,May
SHIR,Umhlanga,BEV-01,BEVERLEY HILLS HOTEL,40451,40451.00000000002,10.60784664405992,10338.19000000001,10338.19,9.24360008438377,0.2555731625917777,0.2555731625917777,May
SHIR,Umhlanga,BIR-01,BIRDS TEA AND COFFEE,3806,3805.9999999999986,8.244334047856094,994.82,994.82,6.902561816270783,0.261382028376248,0.261382028376248,May
ANA,PMB,BLA-05,BLACK OLIVE,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
RAJEN,Local,BLE-01,BLEU BERRI CONCEPT CATERERS,6620,6619.999999999996,8.797850648931053,1159.2999999999995,1159.3,7.055571653676355,0.17512084592145014,0.17512084592145014,May
SHIR,DBN CBD,BLU-03,BLUE WATERS HOTEL,26183,26183.000000000015,10.172865624189873,3811.7799999999993,3811.78,8.24585155062178,0.14558224802352673,0.14558224802352673,May
KAM,Local,BLU-04,BLUE ZOO,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
JUS,Collection,SPA-08,BLUFF SUPERSPAR,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
ANA,PMB,BOM-02,BOMBAY CURRY DEN EXTENSION,17574,17573.99999999999,9.774175816055788,3763.1999999999975,3763.2,8.233024938264252,0.21413451689996585,0.21413451689996585,May
RAJEN,Upper Highway,BOX-01,BOXER SUPERSTORES PTY LTD.,8277,8277.000000000002,9.021235862885396,1526.5000000000005,1526.5,7.330732812174933,0.18442672465869275,0.18442672465869275,May
SHIR,Local,BRE-05,BREAD ARTISAN BAKERY AND BISTRO,350,349.9999999999999,5.857933154483459,54.3,54.3,3.9945242269398897,0.15514285714285714,0.15514285714285714,May
RAJEN,Umhlanga,BRI-03,BRITANNIA HOTEL CC,1195,1194.9999999999995,7.085901464365611,197.56000000000003,197.56,5.286042335672424,0.16532217573221758,0.16532217573221758,May
KAM,Collection,BUR-02,BURNHAM HOUSE  B & B,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
SHIR,Upper Highway,BUT-04,BUTLERS RESTAURANT HILLCREST,20408,20408.000000000015,9.923682259821648,3470.7099999999973,3470.71,8.152114462961947,0.17006615052920424,0.17006615052920424,May
RAJEN,Collection,OTT-01,BUZLINE DYNAMIC T/A OTTWA SEAFOOD MARKET,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
KAM,Local,CNS-01,C.N.S FOODS,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
SHIR,Upper Highway,OSC-05,CAFE GITANO  T/A OSCARS CAFE HILLCREST,808,807.9999999999997,6.694562058521095,225.07999999999996,225.08,5.416455894565078,0.2785643564356436,0.27856435643564365,May
SHIR,Umhlanga,CAF-07,CAFE ITALIA EXPRESS-RIVERSIDE,8266,8266.000000000004,9.019905995071678,1531.4399999999998,1531.44,7.333963748228201,0.1852697798209533,0.1852697798209533,May
KAM,Umhlanga,CAF-16,CAFE LA PLAGE,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
SHIR,Umhlanga,CAF-20,CAFE MAYFAIR,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
SHIR,Upper Highway,CAF-23,CAFE MAYFAIR HILLCREST,1625,1625.0,7.393263094763838,313.94999999999993,313.95,5.749233737560118,0.19319999999999998,0.19319999999999998,May
SHIR,Upper Highway,CAF-25,CAFE MAYFAIR WESTVILLE (PTY) LTD,1900,1900.0000000000005,7.549609165154532,288.03,288.03,5.663064641377642,0.15159473684210525,0.15159473684210525,May
KAM,Collection,CAF-19,CAFE SALT,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
KAM,Umhlanga,CH-02,CAFE SPICE,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
RAJEN,Local,CAI-01,CAISTER LODGE,35455,35455.00000000001,10.476019565738097,5878.769999999999,5878.77,8.679102835337247,0.16580933577774645,0.16580933577774645,May
SHIR,Umhlanga,RIV-01,CALETA (PTY) LTD-RIVERSIDE SPAR AND TOPS,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
SHIR,Umhlanga,RIV-05,CALETA (PTY) LTD-RIVERSIDE SPAR AND TOPS,3168,3167.999999999998,8.060855752934316,673.1999999999999,673.2,6.512042462316651,0.21250000000000002,0.21250000000000002,May
JUS,Collection,SPA-04,CAMPERDOWN SUPERSPAR,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
SHIR,Balito,CAN-02,CANELANDS BEACH CLUB AND SPA (PTY)LTD,11206,11206.000000000002,9.32420462812523,2067.709999999999,2067.71,7.634196993686561,0.18451811529537748,0.18451811529537748,May
SHIR,Upper Highway,CAP-09,CAPE HOUSE CAFE (PTY) LTD,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
SHIR,Local,CAP-05,CAPPELLO FLORIDA ROAD,3280,3280.0000000000023,8.09559870137819,822.2199999999997,822.22,6.712007999149686,0.2506768292682927,0.2506768292682927,May
SHIR,Balito,CAT-01,CAPTAIN FINE FISH,9774,9773.999999999996,9.1874810778301,2343.6200000000003,2343.62,7.759452021513722,0.23978105177000203,0.239781051770002,May
SHIR,Upper Highway,CAR-03,CARELINE CRISIS AND TRAUMA CENTRE,1574,1574.0,7.3613754289773485,417.54000000000013,417.54,6.034380348084814,0.2652731893265566,0.2652731893265566,May
KAM,Collection,CAS-05,CASH SALE - FOR RETAIL SHOP,70983,70983.00000000004,11.17019569073421,15370.410000000002,15370.41,9.640199511518436,0.21653649465364946,0.21653649465364946,May
KAM,Collection,CAS-01,CASH SALES,48487,48486.99999999999,10.789050999758988,10217.67,10217.67,9.231873853420892,0.2107300926021408,0.2107300926021408,May
ANA,Drakensberg,CAT-04,CATHEDRAL PEAK HOTEL,71068,71068.00000000006,11.171392444155797,19651.979999999992,19651.98,9.8859333755799,0.2765236111892835,0.2765236111892835,May
KAM,Collection,CEN-03,CENTRAL FOOD SOLUTIONS,1764,1764.0000000000005,7.475339236566737,413.4599999999999,413.46,6.024560774597171,0.2343877551020408,0.2343877551020408,May
RAJEN,Balito,CHA-05,CHABAD OF THE NORTH COAST,0,2.718281828459045,1.0,1.0,0,0.0,-,0.0,May
ANA,Drakensberg,CHA-12,CHAMPAGNE CASTLE HOTEL,17602,17602.00000000001,9.775767810933758,5765.660000000001,5765.66,8.659674910105272,0.32755709578456993,0.32755709578456993,May
ANA,Drakensberg,CHA-11,CHAMPAGNE SPORTS RESORT (PTY) LTD,19686,19686.00000000001,9.887663002189157,4109.569999999998,4109.57,8.32107367914588,0.208755968708727,0.20875596870872698,May
RAJEN,Local,CHA-03,CHANDLING INTERNATIONAL (PTY)LTD,26526,26526.00000000001,10.185880663054299,4907.570000000001,4907.57,8.498534189930702,0.18500980170398854,0.18500980170398854,May
SHIR,Local,CHA-08,CHARLIES BISTRO/CAFE,12032,12031.999999999996,9.39532504618962,2020.769999999999,2020.77,7.611233905880328,0.16794963430851065,0.16794963430851068,May
RAJEN,Collection,CHI-08,CHILL & GRILL,2831,2830.9999999999995,7.9483852851118995,597.1099999999999,597.11,6.392101351026172,0.2109184033910279,0.2109184033910279,May
RAJEN,Local,CHI-07,CHILLI CHOCOLATE CHEFS (PTY) LTD,3483,3483.0000000000027,8.155649270366002,852.44,852.44,6.748102825449125,0.24474303761125468,0.24474303761125468,May
SHIR,Upper Highway,BLO-03,CIANAM TRADING104 T/A THE LIBRARY BISTRO,552,551.9999999999998,6.313548046277095,112.80000000000003,112.8,4.725616339063959,0.2043478260869565,0.2043478260869565,May
KAM,Balito,CIN-01,CINDYS FRESH PRODUCE,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
KAM,Collection,CIT-01,CITY LODGE GROUP T/A TOWN LODGE UMHLANGA,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
ANA,PMB,COA-07,COACH HOUSE,2292,2291.999999999999,7.73718007783463,468.6899999999999,468.69,6.149941569091921,0.2044895287958115,0.2044895287958115,May
RAJEN,DBN CBD,COA-04,COASTLANDS CONVENTION CENTRE,8959,8958.999999999995,9.100413892597578,1715.5900000000006,1715.59,7.447512323761201,0.19149347025337649,0.19149347025337649,May
RAJEN,Umhlanga,COA-02,COASTLANDS HOTEL UMHLANGA,119495,119495.0,11.691029808474159,15052.699999999993,15052.7,9.619312656079764,0.1259692874178836,0.1259692874178836,May
RAJEN,Local,COA-03,COASTLANDS ON THE RIDGE,73724,73723.99999999999,11.208083669671513,9679.599999999993,9679.6,9.177775857102782,0.13129510064565136,0.13129510064565134,May
KAM,Collection,COF-05,COFFEETANK (PTY) LTD,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
KAM,Local,COM-02,COMIDA RESTAURANT,645,645.0,6.4692503167957724,112.41000000000001,112.41,4.722152901473706,0.17427906976744187,0.17427906976744184,May
SHIR,Balito,CON-03,CONCHA CAFE,7501,7501.0000000000055,8.922791623969637,985.5699999999997,985.57,6.893220154004312,0.13139181442474338,0.13139181442474335,May
SHIR,Collection,OAK-01,COOL IDEAS 1249 CC -OAK PARK S.STATION,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
SHIR,Local,LAD-01,Creative Nation Food Co T/A LADY TIFFIN,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
ANA,PMB,CRO-02,CROSSWAYS HILTON,17345,17345.00000000001,9.76105955940385,3925.66,3925.66,8.275289768946642,0.22632804842894205,0.22632804842894205,May
SHIR,DBN CBD,CUB-02,CUBA BLACK -MOSES MABHIDA STADIUM,13812,13812.00000000001,9.533293058509884,2526.8299999999995,2526.83,7.834720831678459,0.18294454097885895,0.18294454097885895,May
RAJEN,Local,CUB-01,CUBANA LOUNGE,654,654.0000000000001,6.483107351457199,130.78000000000003,130.78,4.87351652213313,0.19996941896024464,0.19996941896024464,May
SHIR,Local,GLO-01,CUPPA CHINO (PTY) LTD GLORIA JEANS COFFE,0,2.718281828459045,1.0,1.0,0,0.0,-,0.0,May
SHIR,Umhlanga,DAR-02,DARUMA UMHLANGA (PTY) LTD,21706,21706.000000000015,9.985343999005961,3379.8600000000024,3379.86,8.125589567500885,0.15571086335575418,0.15571086335575415,May
KAM,Local,DEL-04,DELAGOA BAY,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
SHIR,Local,DAL-01,DELFI GREEK RESTAURANT,63268,63268.00000000003,11.05513495108338,11821.37000000001,11821.37,9.377664189488943,0.186845956881836,0.186845956881836,May
KAM,PMB,DEL-07,DELI EXPRESS,390,390.00000000000006,5.966146739123692,45.02000000000001,45.02,3.8071068354785864,0.11543589743589744,0.11543589743589745,May
RAJEN,Local,DEL-01,DELICIOUS WINDERMERE - CLOSED,2488,2488.0,7.81923445385907,456.19,456.19,6.122909389399602,0.18335610932475885,0.18335610932475888,May
SHIR,Balito,DEL-03,DELISH SISTERS CAFE,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
RAJEN,Local,DES-03,DESAI FAMILY BAKERS T/A COUNTRY BAKE,782,782.0000000000001,6.661854740545311,132.61000000000004,132.61,4.887412489689508,0.16957800511508953,0.16957800511508955,May
SHIR,DBN CBD,DIA-01,DIAKONIA CENTRE,7285,7284.999999999994,8.893572718629304,1151.97,1151.97,7.04922879925008,0.15812903225806452,0.15812903225806452,May
SHIR,South Coast,JCS-01,DISTINCTIVE CHOICE T/A JC'S RESTUARANT,11307,11307.00000000001,9.333177281935246,1738.5500000000002,1738.55,7.460806711459997,0.15375873352790306,0.15375873352790306,May
KAM,Collection,DON-03,DONGALA BOUTIQUE HOTEL,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
ANA,PMB,SKI-06,D'PONTE'S FISH N' CHIPS PMB,5426,5426.000000000004,8.598957493218878,987.3899999999996,987.39,6.8950650981656185,0.18197382970880943,0.18197382970880946,May
ANA,Drakensberg,DRA-05,DRAKENSBERG SUN RESORT,9860,9859.999999999993,9.19624144759668,1973.4699999999998,1973.47,7.58754869356856,0.20014908722109534,0.20014908722109534,May
RAJEN,Local,NEW-05,DROPKICK MURPHY'S,9016,9016.000000000005,9.106756055719613,2457.140000000001,2457.14,7.806753350954858,0.2725310559006211,0.2725310559006211,May
SHIR,Umhlanga,DUM-02,DUMA MANZI LODGES (PTY) LTD,0,2.718281828459045,1.0,1.0,0,0.0,-,0.0,May
SHIR,DBN CBD,DUR-13,DURBAN CLUB,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
SHIR,DBN CBD,DUR-12,DURBAN MANOR HOTEL AND CONFERENCE CENTRE,5954,5954.0000000000055,8.691818541575723,1289.68,1289.68,7.162149404567743,0.21660732280819617,0.21660732280819617,May
SHIR,Local,DUR-10,DURBAN UNITED HEBREW CONGREGATION,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
SHIR,Local,DUR-05,DURBAN UNIVERCITY OF TECHNOLOGY (H/SCHL),5676,5675.999999999995,8.644002038279933,1291.3700000000001,1291.37,7.163458949320085,0.22751409443269907,0.22751409443269907,May
SHIR,DBN CBD,EAT-02,EAT GOURMET,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
RAJEN,DBN CBD,EGA-01,EGAGASINI RESTAURANT,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
SHIR,Local,EMA,EMAKHOSINI HOTEL ON EAST (PTY)LTD,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
SHIR,Richards Bay,ETH-37,ETHEKWINI - HESTO -STANGER,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
RAJEN,Local,ETH-33,ETHEKWINI CATERERS - DURBAN CHRISTIAN,2813,2812.999999999999,7.9420068084898565,1155.6700000000005,1155.67,7.052435541350799,0.41083185211517953,0.41083185211517953,May
RAJEN,DBN CBD,ETH-35,ETHEKWINI CATERERS - EDEN ROC RETIREMENT,6424,6424.000000000001,8.767796255626598,2985.819999999999,2985.82,8.00162969496935,0.4647914072229141,0.4647914072229141,May
RAJEN,Umhlanga,ETH-47,ETHEKWINI CATERERS - NORTH BAY LODGE,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
LUC,PMB,ETH-23,ETHEKWINI CATERERS - PMB CHILDREN HOMES,0,2.718281828459045,1.0,1.0,0,0.0,-,0.0,May
SHIR,South Coast,ETH-34,ETHEKWINI CATERERS - SHELLY BEACH P HOS,15022,15022.000000000004,9.617271072245957,6396.9000000000015,6396.9,8.763568777000298,0.4258354413526827,0.4258354413526827,May
KAM,Collection,ETH-01,ETHEKWINI CATERERS (PTY) LTD HEAD OFFICE,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
KIM,PMB,ETH-05,ETHEKWINI CATERERS ALBANY CATERERS,0,2.718281828459045,1.0,1.0,0,0.0,-,0.0,May
ANA,PMB,ETH-09,ETHEKWINI CATERERS- AZALIA GARDENS,1056,1056.0,6.962243464266207,456.38000000000017,456.38,6.123325795818278,0.4321780303030303,0.4321780303030303,May
RAJEN,Local,ETH-39,ETHEKWINI CATERERS -DURBAN CHILD & YOUTH,1356,1355.9999999999998,7.212294468500341,544.7400000000001,544.74,6.300308616611721,0.4017256637168142,0.4017256637168142,May
RAJEN,DBN CBD,ETH-02,ETHEKWINI CATERERS- EDEN CRESCENT,8608,8607.999999999996,9.060447282401565,3268.880000000003,3268.88,8.0922026975769,0.3797490706319703,0.3797490706319703,May
RAJEN,Local,ETH-11,ETHEKWINI CATERERS- EDEN GARDENS,2475,2475.0000000000005,7.813995675002791,1055.1699999999998,1055.17,6.961457170369682,0.42633131313131317,0.42633131313131317,May
RAJEN,Umhlanga,ETH-07,ETHEKWINI CATERERS- MILDENE PARK,722,721.9999999999998,6.582025138892826,291.38999999999993,291.39,5.674662576082349,0.4035872576177285,0.4035872576177285,May
RAJEN,Local,ETH-13,ETHEKWINI CATERERS- NAZARETH HOUSE,1570,1569.9999999999998,7.358830898342354,679.1599999999999,679.16,6.520856740447811,0.4325859872611465,0.4325859872611465,May
RAJEN,South Coast,ETH-15,ETHEKWINI CATERERS- NPC COEDMORE,0,2.718281828459045,1.0,1.0,0,0.0,-,0.0,May
RAJEN,Upper Highway,ETH-43,ETHEKWINI CATERERS WINSTON PK FRAIL CARE,2472,2471.9999999999995,7.812782818577581,1031.7700000000004,1031.77,6.9390310529856425,0.41738268608414236,0.41738268608414236,May
KAM,Upper Highway,ETH-45,ETHEKWINI CATERERS WOOLWORTHS DISTRIBUT,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
RAJEN,Umhlanga,ETH-25,ETHEKWINI CATERERS-SOMERSET RETIREMENT,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
RAJEN,Umhlanga,ETH-08,ETHEKWINI CATERERS-TWILANGA RETIREMENT,534,534.0000000000001,6.280395838960195,210.86999999999995,210.87,5.3512418298559234,0.3948876404494382,0.3948876404494382,May
KAM,PMB,ETH-38,ETHEKWINI- EMMA BARTER VICTORIA HOME,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
RAJEN,Umhlanga,SUP-03,ETHEKWINI MUNICIPALITY -SUPPLY CHAIN MAN,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
RAJEN,Collection,ETH-42,ETHEKWINI -ST MARTINS DIOCESAN HOME,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
RAJEN,Local,GRE-07,EVENTS BY ONICCA T/A GREEN LOUNGE,3438,3438.0000000000027,8.142645185942795,608.0000000000001,608,6.410174881966167,0.17684700407213497,0.17684700407213497,May
SHIR,Collection,EXP-02,EXPLORING COFFEE,1790,1790.0000000000002,7.489970898834801,404.8000000000001,404.8,6.003393117973256,0.22614525139664804,0.226145251396648,May
SHIR,Umhlanga,FAB-01,FABRICA COFFEE COMPANY,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
SHIR,Upper Highway,FAL-03,FALCON ORIENTAL FAST FOODS,707,707.0000000000002,6.561030665896573,118.48999999999998,118.49,4.7748285688286485,0.16759547383309759,0.16759547383309759,May
SHIR,Local,FAT-04,FAT FROG,2371,2371.000000000001,7.771067086065406,367.8100000000001,367.81,5.9075665004901206,0.15512863770560945,0.15512863770560945,May
RAJEN,Collection,FEE-08,FEEDEM GROUP (PTY) BLAIN HOUSE,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
ANA,Collection,FEE-06,FEEDEM GROUP (PTY) -EMUSENI CENTRE,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
RAJEN,Collection,FEE-01,FEEDEM GROUP (PTY) LTD ENGEN REFINERY,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
RAJEN,Collection,FEE-03,FEEDEM GROUP (PTY) LTD -SIMBA,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
RAJEN,Local,FEE-05,FEEDEM GROUP (PTY) LTD-CENTENARY HOME,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
ANA,Drakensberg,FEE-09,FEEDEM GROUP (PTY) MICHAEL HOUSE SCHOOL,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
RAJEN,Collection,FEE-12,FEEDEM GROUP (PTY) MMI UMHLANGA,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
RAJEN,Collection,FEE-11,FEEDEM GROUP (PTY) SANBS MOUNT EDGECOMBE,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
RAJEN,Collection,FEE-07,FEEDEM GROUP (PTY) TUISIG CENTRE,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
RAJEN,Collection,FEE-14,FEEDEM GROUP PTY 3353 PINEHAVEN,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
RAJEN,Collection,FEE-13,FEEDEM GROUP PTY AWOFTA POINSETTIA PARK,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
ANA,PMB,FER-02,FERN HILL HOTEL,24686,24686.000000000022,10.113991560303875,5139.210000000001,5139.21,8.54465465013864,0.2081831807502228,0.2081831807502228,May
KAM,Upper Highway,FIN-01,FIN & SCALE,3850,3850.0000000000023,8.25582842728183,735.7000000000002,735.7,6.600822426938219,0.1910909090909091,0.1910909090909091,May
KAM,PMB,VDE-01,FIRE AND OAK  (PTY) LTD T/A VDEV,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
RAJEN,Upper Highway,EAT-06,FIRST2 MARKET(PTY) LTD - EATFRESH RCL,16344,16344.000000000004,9.701616136497458,2755.3000000000006,2755.3,7.921281608580571,0.16858174253548705,0.16858174253548705,May
RAJEN,Collection,EAT-08,FIRST2 MARKET(PTY) LTD -CONLOG,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
SHIR,South Coast,FIS-10,FISH ON THE RIVER,2825,2824.999999999999,7.946263643580541,565.4000000000002,565.4,6.33753344525949,0.20014159292035397,0.200141592920354,May
SHIR,Upper Highway,FIS-00,FISH PLACE WESTVILLE,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
SHIR,Umhlanga,FIS-02,FISH PLAICE GLENASHLEY,0,2.718281828459045,1.0,1.0,0,0.0,-,0.0,May
SHIR,Balito,FOO-06,FOOD LOVERS BALLITO,5844,5843.999999999997,8.67317077287059,989.0099999999999,989.01,6.896704442795052,0.16923511293634497,0.16923511293634497,May
KAM,Balito,FOO-01,FOOD MATTERS,1112,1112.0,7.013915474810528,156.48000000000005,156.48,5.0529282062865075,0.14071942446043165,0.14071942446043165,May
ANA,Drakensberg,FOR-04,FORDOUN LEISURE (PTY) LTD,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
SHIR,Local,FOR-02,FORTUNES COFFEE SHOP,7586,7585.999999999994,8.934059722248843,1345.8900000000003,1345.89,7.204810783239559,0.17741761138940154,0.17741761138940154,May
RAJEN,Local,FRE-01,FREIGHT MARINE,4431,4431.000000000003,8.39638057119949,783.3100000000002,783.31,6.663528530792404,0.17677950801173548,0.17677950801173548,May
KAM,Collection,FRE-11,FRESH LIFE FOODS T/A YES CHEF,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
KAM,Umhlanga,FUD-01,FUDART (PTY)LTD,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
RAJEN,DBN CBD,GAR-02,GARDEN COURT SOUTH BEACH,6521,6520.999999999996,8.782783017393202,976.9600000000005,976.96,6.8844457095465135,0.14981751265143384,0.14981751265143384,May
SHIR,Umhlanga,GAR-03,GARDEN COURT UMHLANGA,2442,2442.0,7.80057265467065,534.0199999999999,534.02,6.280433291442362,0.21868140868140867,0.21868140868140867,May
RAJEN,Local,GAR-04,GARDEN OF EAT'N,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
ANA,PMB,GEN-02,GENIX CARE AND HYGIENE SERVICES (PTY) LT,10558,10558.000000000004,9.264639145383562,1977.3600000000001,1977.36,7.589517900675444,0.18728547073309337,0.18728547073309337,May
SHIR,South Coast,GEN-01,GENUINE INDIAN CUISINE,569,569.0,6.343880434126331,72.49999999999999,72.5,4.283586561860629,0.1274165202108963,0.12741652021089628,May
ANA,PMB,GIL-01,GILLYS FISH CO,4402,4402.000000000001,8.389814262086407,506.8100000000001,506.81,6.228136179901884,0.11513175829168559,0.1151317582916856,May
RAJEN,Local,GLA-01,GLAMWICH,697,697.0000000000001,6.546785410760524,140.63999999999996,140.64,4.946203433936867,0.20177905308464847,0.20177905308464847,May
RAJEN,Collection,SPA-09,GLENORE KWIKSPAR,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
RAJEN,Local,GLE-07,GLENWOOD PREP CAFE,5789,5789.0,8.663714844079005,1025.39,1025.39,6.932828307010258,0.1771273104163068,0.1771273104163068,May
SHIR,Collection,GOD-01,GO DELI,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
SHIR,Local,GOL-05,GOLD CIRCLE,90370,90370.00000000003,11.411667632896002,15801.760000000015,15801.76,9.667876605216449,0.17485625760761314,0.1748562576076131,May
SHIR,DBN CBD,LUP-07,GOLDEN POSEIDON (PTY) LTD LUPA SUNCOAST,25782,25782.000000000004,10.15743185300305,4951.200000000001,4951.2,8.507385250425152,0.19204095880847102,0.19204095880847102,May
SHIR,South Coast,ANY-01,GOVENDERS SEAFOODS T/A ANYTHING FISHY,20822,20821.99999999999,9.943765399034698,1206.0200000000004,1206.02,7.095080960897549,0.057920468734991834,0.057920468734991834,May
SHIR,South Coast,ANY-02,GOVENDERS SEAFOODS T/A ANYTHING FISHY,20961,20961.00000000002,9.950418847220561,1607.8,1607.8,7.38262206389386,0.07670435570822003,0.07670435570822003,May
SHIR,Upper Highway,HAC-01,HACT BUSINESS (PTY) LTD,12734,12733.999999999996,9.45203086057697,2569.400000000001,2569.4,7.85142768759751,0.2017747761897283,0.2017747761897283,May
ANA,PMB,HAM-05,HAMBLINS CATERING,23122,23121.999999999993,10.048539824235267,4660.149999999998,4660.15,8.446802915442843,0.20154614652711703,0.20154614652711703,May
SHIR,DBN CBD,HAV-01,HAVANA GRILL,1439,1439.0,7.271703706887368,578.2000000000003,578.2,6.359919829582246,0.4018068102849201,0.4018068102849201,May
RAJEN,Local,HEA-01,HEALTH BAR RETAIL (MY CHEF),25663,25663.000000000004,10.1528055448198,5068.67,5068.67,8.5308337347552,0.19750886490277833,0.19750886490277836,May
RAJEN,Collection,HEA-06,HEALTH BAR RETAIL -BLUE STRAWBERRY / CK,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
RAJEN,Balito,HEA-03,HEALTH BAR RETAIL -EATFRESH CANELANDS,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
RAJEN,Collection,HEA-08,HEALTH BAR RETAIL -KOFI LION MATCH,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
RAJEN,Upper Highway,HEA-05,HEALTH BAR RETAIL -TETRAPAK,3415,3415.0000000000005,8.13593277200489,554.63,554.63,6.318301224758731,0.1624099560761347,0.1624099560761347,May
RAJEN,Upper Highway,HEA-07,HEALTHBAR RETAIL EATFRESH WESTVILLE BOYS,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
RAJEN,Local,HER-01,HERMES SHIP CHANDLERS (PTY) LTD,5771,5771.000000000003,8.660600654710967,1015.0999999999997,1015.1,6.922742408790385,0.175896725004332,0.175896725004332,May
SHIR,South Coast,HIB-01,HIBBERDENE SERVICE STATION,1281,1280.9999999999995,7.155396301896734,318.15999999999997,318.16,5.762554400899435,0.24836846213895397,0.24836846213895397,May
SHIR,Umhlanga,HIN-01,HINGHAM NURSERY TEA GARDEN,4830,4830.000000000004,8.482601746646619,907.84,907.84,6.8110681516204865,0.18795859213250518,0.18795859213250518,May
KAM,Collection,HIL-03,HISTRACH INVESTMENTS -HILLCREST KWIKSPAR,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
JUS,Collection,SPA-06,HISTRACH INVESTMENTS T/A HILLCREST SPAR,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,May
SHIR,Umhlanga,HOL-04,HOLLYWOOD SPORTBOOK KZN -  HUTS CANTEEN,27134,27133.999999999993,10.208542833045254,5093.480000000003,5093.48,8.53571656944933,0.18771578093904326,0.18771578093904326,May
SHIR,Umhlanga,HOL-03,HOLLYWOOD SPORTBOOKKZN (PTY)LTD,0,2.718281828459045,1.0,1.0,0,0.0,-,0.0,May
